MS SubClass,Lot Frontage,Lot Area,HouseStyle_MedianPrice,BldgType_MedianPrice,Neighborhood_MedianPrice,Combo_PriceMean,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Mo Sold,Yr Sold,hasPool,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_None,FireplaceQu_Po,FireplaceQu_TA,Paved_Street,Fence_Quality,MasVnr_Quality,Garage_Age,GarageFinish_encoded,Garage_Cond,Garage_Qual,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,Has_Good_BsmtFin1,Has_Good_BsmtFin2,Has_Iregular_Lot_Shape,Land_Contour,GoodCond1,BadCond1,Central_Air,Kitchen_Qual,PavedDrive_Full,PavedDrive_Partial,Heating_QC,Heating_GasA,Exter_Qual,Exter_Cond,Functional_Encoded,SaleType_Best,SaleType_Good,SaleType_Average,SaleType_Low,SaleCond_High,SaleCond_Typical,SaleCond_Low
0.0,0.30479452054794515,0.06531585220500596,0.5185185185185184,0.7402597402597402,0.9945828819068256,0.7717391304347826,0.8888888888888888,0.5,0.9492753623188417,0.8833333333333329,0.4525,0.3493975903614458,0.0,0.2054794520547945,0.4013093289689035,1.0,0.48600275355667744,0.0,0.0,0.3990203466465712,0.6666666666666666,0.0,0.5,0.0,0.375,0.3333333333333333,0.6666666666666666,0.25,0.6000000000000001,0.5954301075268817,0.0,0.15633423180592992,0.0,0.0,0.0,0.5454545454545454,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.75,0.6666666666666666,0.052173913043478265,1.0,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0.25,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666667,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.2352941176470588,0.2568493150684931,0.05591156605669681,0.9382716049382713,0.7402597402597402,0.9945828819068256,0.7893376811594203,0.7777777777777777,0.5,0.9492753623188417,0.8999999999999986,0.11625,0.0,0.0,0.4631849315068493,0.17708674304418986,1.0,0.17691601652134006,0.6271186440677966,0.0,0.3892238131122833,0.0,0.0,0.75,0.5,0.5,0.3333333333333333,0.6666666666666666,0.25,0.6000000000000001,0.49059139784946243,0.0800561797752809,0.05390835579514825,0.0,0.0,0.0,0.4545454545454545,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.052173913043478265,1.0,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.25,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.75,1.0,0.0,1.0,1.0,0.6666666666666667,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.1678082191780822,0.03906611512304564,0.5185185185185184,0.7402597402597402,0.9945828819068256,0.7717391304347826,0.7777777777777777,0.5,0.9710144927536231,0.93333333333333,0.239375,0.0,0.0,0.6840753424657534,0.26153846153846155,1.0,0.29187700780174397,0.0,0.0,0.23963828183873398,0.0,0.0,0.5,0.0,0.375,0.3333333333333333,0.33333333333333337,0.25,0.6000000000000001,0.5853494623655915,0.16151685393258428,0.08086253369272238,0.0,0.0,0.0,0.5454545454545454,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.026086956521739132,0.6666666666666666,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.25,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.75,1.0,0.0,0.75,1.0,0.6666666666666667,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.588235294117647,0.08904109589041094,0.02619364790016126,0.5185185185185184,1.0,0.9945828819068256,0.4425652173913044,0.5555555555555556,0.5,0.9637681159420293,0.9166666666666643,0.15,0.1481218993621545,0.0,0.22345890410958902,0.22225859247135846,1.0,0.23497016980266175,0.0,0.0,0.19291635267520724,0.0,0.0,0.5,0.0,0.25,0.3333333333333333,0.33333333333333337,0.25,0.4,0.3252688172043011,0.1348314606741573,0.04851752021563342,0.0,0.0,0.0,0.6363636363636364,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.034782608695652174,0.6666666666666666,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.75,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.75,1.0,0.0,1.0,1.0,0.6666666666666667,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.588235294117647,0.04452054794520548,0.019074995910163827,0.5185185185185184,0.1341991341991342,0.9945828819068256,0.39347826086956517,0.5555555555555556,0.5,0.9637681159420293,0.9166666666666643,0.084375,0.15946137491141035,0.0,0.1738013698630137,0.2137479541734861,1.0,0.22303809086737034,0.0,0.0,0.18311981914091938,0.3333333333333333,0.0,0.5,0.0,0.125,0.3333333333333333,0.24999999999999997,0.25,0.4,0.41935483870967744,0.11938202247191011,0.0849056603773585,0.0,0.0,0.0,0.6363636363636364,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.034782608695652174,0.6666666666666666,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.75,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.75,1.0,0.0,1.0,1.0,0.6666666666666667,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.588235294117647,0.04452054794520548,0.01786440440300077,0.5185185185185184,0.1341991341991342,0.9945828819068256,0.39347826086956517,0.5555555555555556,0.5,0.9637681159420293,0.9166666666666643,0.084375,0.15609496810772502,0.0,0.1819349315068493,0.2137479541734861,1.0,0.22303809086737034,0.0,0.0,0.18311981914091938,0.3333333333333333,0.0,0.5,0.0,0.125,0.3333333333333333,0.24999999999999997,0.25,0.4,0.41935483870967744,0.11938202247191011,0.0849056603773585,0.0,0.0,0.0,0.1818181818181818,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.034782608695652174,0.6666666666666666,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.75,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.75,1.0,0.0,1.0,1.0,0.6666666666666667,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.588235294117647,0.20205479452054792,0.04209960503867816,0.5185185185185184,1.0,0.9945828819068256,0.4425652173913044,0.6666666666666665,0.5,0.9782608695652169,0.9666666666666686,0.11,0.15520907158043942,0.0,0.20291095890410957,0.220949263502455,1.0,0.23497016980266175,0.0,0.0,0.19291635267520724,0.3333333333333333,0.0,0.5,0.0,0.25,0.3333333333333333,0.33333333333333337,0.25,0.4,0.3252688172043011,0.1348314606741573,0.03504043126684636,0.0,0.0,0.0,0.36363636363636365,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.008695652173913044,0.6666666666666666,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.25,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.75,1.0,0.0,1.0,1.0,0.6666666666666667,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.588235294117647,0.04452054794520548,0.01729883848652691,0.5185185185185184,0.1341991341991342,0.9945828819068256,0.39347826086956517,0.6666666666666665,0.5,0.9782608695652169,0.9666666666666686,0.10375000000000001,0.16017009213323885,0.0,0.17551369863013697,0.21505728314238953,1.0,0.22487379531895366,0.0,0.0,0.18462697814619441,0.3333333333333333,0.0,0.5,0.0,0.25,0.3333333333333333,0.33333333333333337,0.25,0.4,0.4206989247311828,0.12078651685393257,0.08355795148247978,0.0,0.0,0.0,0.5454545454545454,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.008695652173913044,0.6666666666666666,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.25,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.75,1.0,0.0,1.0,1.0,0.6666666666666667,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.2705479452054794,0.06326859706934024,0.5185185185185184,0.7402597402597402,0.9945828819068256,0.7717391304347826,1.0,0.5,0.9565217391304355,0.9166666666666643,0.45625,0.38022678951098515,0.0,0.14811643835616436,0.40785597381342065,1.0,0.4951812758145939,0.0,0.0,0.4065561416729465,0.3333333333333333,0.0,0.5,0.5,0.25,0.3333333333333333,0.5,0.25,0.6000000000000001,0.6377688172043011,0.15870786516853932,0.316711590296496,0.0,0.0,0.0,0.09090909090909091,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.043478260869565216,1.0,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.3287671232876712,0.06525976302320691,0.5185185185185184,0.7402597402597402,0.9945828819068256,0.7717391304347826,0.7777777777777777,0.5,0.9492753623188417,0.8999999999999986,0.29375,0.2758681785967399,0.0,0.2752568493150685,0.3600654664484452,1.0,0.42817806333180364,0.0,0.0,0.3515448379804069,0.3333333333333333,0.0,0.5,0.5,0.375,0.3333333333333333,0.5,0.25,0.6000000000000001,0.46034946236559143,0.14606741573033707,0.07412398921832884,0.0,0.0,0.0,0.5454545454545454,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.052173913043478265,1.0,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666667,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.588235294117647,0.07876712328767123,0.028465259763023207,0.5185185185185184,1.0,0.9945828819068256,0.4425652173913044,0.8888888888888888,0.5,0.9855072463768124,0.9833333333333343,0.1925,0.14174344436569808,0.0,0.4640410958904109,0.30834697217675944,1.0,0.3556677374942634,0.0,0.0,0.2920120572720422,0.3333333333333333,0.0,0.5,0.0,0.25,0.3333333333333333,0.33333333333333337,0.25,0.4,0.4361559139784947,0.1622191011235955,0.12129380053908356,0.0,0.0,0.0,0.36363636363636365,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.008695652173913044,1.0,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0.25,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.588235294117647,0.09246575342465753,0.024174437355395078,0.5185185185185184,1.0,0.9945828819068256,0.4425652173913044,0.8888888888888888,0.5,0.9855072463768124,0.9666666666666686,0.3125,0.0,0.0,0.6211472602739726,0.2374795417348609,1.0,0.2574575493345571,0.0,0.0,0.2113790504898267,0.0,0.0,0.5,0.0,0.25,0.3333333333333333,0.33333333333333337,0.25,0.4,0.36223118279569894,0.1348314606741573,0.05660377358490566,0.0,0.0,0.0,0.2727272727272727,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.008695652173913044,0.6666666666666666,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.3698630136986301,0.07230830353595549,0.5185185185185184,0.7402597402597402,0.9945828819068256,0.7717391304347826,0.7777777777777777,0.5,0.9420289855072461,0.8833333333333329,0.16875,0.21190644932671865,0.0,0.2208904109589041,0.2801963993453355,1.0,0.31620009178522257,0.0,0.0,0.2596081386586285,0.3333333333333333,0.0,0.5,0.0,0.375,0.3333333333333333,0.5,0.25,0.6000000000000001,0.47110215053763443,0.15308988764044942,0.24663072776280326,0.0,0.0,0.0,0.7272727272727273,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.06086956521739131,0.6666666666666666,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.75,1.0,0.0,1.0,1.0,0.6666666666666667,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.588235294117647,0.09246575342465753,0.02309004650727991,0.5185185185185184,1.0,0.9945828819068256,0.4425652173913044,0.7777777777777777,0.5,0.9710144927536231,0.93333333333333,0.11,0.15290574060949683,0.0,0.1973458904109589,0.21669394435351885,1.0,0.22716842588343275,0.0,0.0,0.18651092690278825,0.3333333333333333,0.0,0.5,0.0,0.25,0.3333333333333333,0.33333333333333337,0.25,0.4,0.3696236559139785,0.1348314606741573,0.05121293800539084,0.0,0.0,0.0,0.9999999999999999,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.026086956521739132,1.0,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.25,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.75,1.0,0.0,1.0,1.0,0.6666666666666667,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.588235294117647,0.09246575342465753,0.01018953469349599,0.5185185185185184,1.0,0.9945828819068256,0.4425652173913044,0.6666666666666665,0.5,0.9492753623188417,0.8833333333333329,0.10187500000000001,0.0,0.0,0.6014554794520548,0.22995090016366615,1.0,0.24575493345571361,0.0,0.0,0.20177091183119822,0.0,0.0,0.5,0.0,0.25,0.3333333333333333,0.33333333333333337,0.25,0.4,0.321236559139785,0.10393258426966293,0.04851752021563342,0.0,0.0,0.0,0.9090909090909091,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.052173913043478265,0.6666666666666666,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.75,1.0,0.0,1.0,1.0,0.6666666666666667,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.8235294117647058,0.05136986301369863,0.00452452733179088,0.9382716049382713,0.1341991341991342,0.9945828819068256,0.27246376811594203,0.6666666666666665,0.5,0.9492753623188417,0.8999999999999986,0.06625,0.10046066619418852,0.0,0.08433219178082191,0.12504091653027824,1.0,0.09866911427260211,0.41743341404358353,0.0,0.2434061793519216,0.0,0.0,0.5,0.0,0.25,0.3333333333333333,0.33333333333333337,0.0,0.4,0.31854838709677424,0.0,0.03638814016172507,0.0,0.0,0.0,0.5454545454545454,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.052173913043478265,0.6666666666666666,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.25,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.75,1.0,0.0,1.0,1.0,0.6666666666666667,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.2352941176470588,0.14383561643835613,0.04500222019677955,0.9382716049382713,0.7402597402597402,0.41061755146262197,0.33333333333333337,0.6666666666666665,0.5,0.9637681159420293,0.9166666666666643,0.0,0.0,0.0,0.3116438356164383,0.11914893617021277,1.0,0.09040844424047728,0.3525423728813559,0.0,0.2113790504898267,0.0,0.0,0.5,0.5,0.375,0.3333333333333333,0.5,0.25,0.4,0.26209677419354843,0.0702247191011236,0.0,0.0,0.0,0.0,0.4545454545454545,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.034782608695652174,1.0,0.6000000000000001,0.6000000000000001,0.8,0.8,0.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.75,1.0,0.0,1.0,1.0,0.6666666666666667,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.2352941176470588,0.12328767123287672,0.03560728224543691,0.9382716049382713,0.7402597402597402,0.41061755146262197,0.33333333333333337,0.5555555555555556,0.5,0.9637681159420293,0.93333333333333,0.0,0.0,0.0,0.3189212328767123,0.12193126022913257,1.0,0.09430931620009178,0.36077481840193704,0.0,0.21778447626224567,0.0,0.0,0.5,0.5,0.375,0.3333333333333333,0.41666666666666663,0.25,0.4,0.2634408602150538,0.025280898876404494,0.026954177897574125,0.0,0.0,0.0,0.5454545454545454,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.034782608695652174,1.0,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.75,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.75,1.0,0.0,1.0,1.0,0.6666666666666667,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.2352941176470588,0.43835616438356156,0.05276589777746617,0.9382716049382713,0.7402597402597402,0.41061755146262197,0.33333333333333337,0.5555555555555556,0.5,0.9637681159420293,0.9166666666666643,0.0,0.0,0.0,0.31763698630136983,0.12144026186579379,1.0,0.09362092703074804,0.3593220338983051,0.0,0.21665410700828935,0.0,0.0,0.5,0.5,0.375,0.3333333333333333,0.5,0.25,0.4,0.26209677419354843,0.025280898876404494,0.03234501347708895,0.0,0.0,0.0,0.4545454545454545,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.034782608695652174,1.0,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.25,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.75,1.0,0.0,1.0,1.0,0.6666666666666667,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.2352941176470588,0.3458904109589041,0.04959685900581925,0.9382716049382713,0.7402597402597402,0.41061755146262197,0.33333333333333337,0.5555555555555556,0.5,0.9637681159420293,0.9166666666666643,0.0,0.0,0.0,0.2928082191780822,0.11194762684124387,1.0,0.08031206975676916,0.4242130750605327,0.0,0.2309721175584024,0.0,0.0,0.5,0.5,0.375,0.3333333333333333,0.33333333333333337,0.25,0.4,0.2688172043010753,0.0702247191011236,0.05121293800539084,0.0,0.0,0.0,0.1818181818181818,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.034782608695652174,1.0,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.75,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.75,1.0,0.0,1.0,1.0,0.6666666666666667,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.588235294117647,0.10958904109589042,0.011143050784080021,0.5185185185185184,1.0,0.4474539544962081,0.35507246376811596,0.6666666666666665,0.5,0.9782608695652169,0.9500000000000028,0.08125,0.0,0.0,0.5877568493150684,0.22471358428805238,1.0,0.2801743919229004,0.0,0.0,0.2300301431801055,0.0,0.0,0.5,0.0,0.25,0.3333333333333333,0.41666666666666663,0.25,0.6000000000000001,0.44354838709677424,0.10042134831460674,0.026954177897574125,0.0,0.0,0.0,0.4545454545454545,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.017391304347826087,1.0,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.75,1.0,0.0,1.0,1.0,0.6666666666666667,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.588235294117647,0.10273972602739724,0.010914019958400523,0.5185185185185184,1.0,0.4474539544962081,0.35507246376811596,0.6666666666666665,0.5,0.9782608695652169,0.9500000000000028,0.08125,0.17505315379163713,0.0,0.1703767123287671,0.22684124386252047,1.0,0.28338687471317114,0.0,0.0,0.23266767143933687,0.0,0.5,0.5,0.0,0.125,0.3333333333333333,0.41666666666666663,0.25,0.6000000000000001,0.44354838709677424,0.10042134831460674,0.026954177897574125,0.0,0.0,0.0,0.36363636363636365,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.017391304347826087,0.6666666666666666,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.75,1.0,0.0,1.0,1.0,0.6666666666666667,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.588235294117647,0.07534246575342464,0.008796653345485989,0.5185185185185184,1.0,0.4474539544962081,0.35507246376811596,0.6666666666666665,0.5,0.9637681159420293,0.93333333333333,0.01,0.002834868887313962,0.0,0.5809075342465753,0.22471358428805238,1.0,0.2801743919229004,0.0,0.0,0.2300301431801055,0.0,0.0,0.5,0.0,0.25,0.3333333333333333,0.41666666666666663,0.25,0.4,0.28897849462365593,0.10042134831460674,0.026954177897574125,0.0,0.0,0.0,0.36363636363636365,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.034782608695652174,1.0,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.75,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.75,1.0,0.0,1.0,1.0,0.6666666666666667,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.588235294117647,0.07534246575342464,0.008796653345485989,0.5185185185185184,1.0,0.4474539544962081,0.35507246376811596,0.6666666666666665,0.5,0.9637681159420293,0.93333333333333,0.01,0.002834868887313962,0.0,0.5693493150684931,0.2202945990180033,1.0,0.2684717760440569,0.0,0.0,0.22042200452147703,0.0,0.0,0.5,0.0,0.125,0.3333333333333333,0.41666666666666663,0.25,0.4,0.3071236559139785,0.1095505617977528,0.0,0.0,0.0,0.0,0.36363636363636365,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.034782608695652174,1.0,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.25,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.75,1.0,0.0,1.0,1.0,0.6666666666666667,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.588235294117647,0.07534246575342464,0.008796653345485989,0.5185185185185184,1.0,0.4474539544962081,0.35507246376811596,0.6666666666666665,0.5,0.9637681159420293,0.93333333333333,0.01,0.002834868887313962,0.0,0.5154109589041096,0.19967266775777415,1.0,0.20330426801284993,0.0,0.0,0.1669178598342125,0.0,0.0,0.5,0.0,0.25,0.3333333333333333,0.24999999999999997,0.25,0.4,0.26680107526881724,0.0702247191011236,0.0215633423180593,0.0,0.0,0.0,0.6363636363636364,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.034782608695652174,1.0,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.75,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.75,1.0,0.0,1.0,1.0,0.6666666666666667,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.588235294117647,0.07534246575342464,0.008796653345485989,0.5185185185185184,1.0,0.4474539544962081,0.35507246376811596,0.6666666666666665,0.5,0.9637681159420293,0.93333333333333,0.006875,0.002834868887313962,0.0,0.4833047945205479,0.18739770867430444,1.0,0.18609453877925655,0.0,0.0,0.15278824415975886,0.0,0.0,0.5,0.0,0.25,0.3333333333333333,0.24999999999999997,0.25,0.4,0.26680107526881724,0.0702247191011236,0.0215633423180593,0.0,0.0,0.0,0.7272727272727273,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.034782608695652174,1.0,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.25,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.75,1.0,0.0,1.0,1.0,0.6666666666666667,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.2352941176470588,0.17123287671232873,0.030358269648741498,0.9382716049382713,0.7402597402597402,0.41061755146262197,0.33333333333333337,0.6666666666666665,0.5,0.9565217391304355,0.9166666666666643,0.0,0.07530120481927711,0.0,0.12457191780821918,0.11718494271685762,1.0,0.08765488756310233,0.3467312348668281,0.0,0.20685757347400152,0.3333333333333333,0.0,0.5,0.5,0.375,0.3333333333333333,0.33333333333333337,0.25,0.4,0.2903225806451613,0.0702247191011236,0.06873315363881402,0.0,0.0,0.0,0.5454545454545454,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.043478260869565216,1.0,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.25,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.75,1.0,0.0,1.0,1.0,0.6666666666666667,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.2352941176470588,0.14726027397260272,0.031634298534670126,0.9382716049382713,0.7402597402597402,0.41061755146262197,0.33333333333333337,0.5555555555555556,0.5,0.9420289855072461,0.8666666666666671,0.0,0.0,0.0,0.4323630136986301,0.16530278232405893,1.0,0.15511702615878845,0.6087167070217918,0.0,0.3641672946495855,0.0,0.0,0.5,0.5,0.5,0.3333333333333333,0.5,0.25,0.4,0.26209677419354843,0.08426966292134831,0.06199460916442049,0.0,0.0,0.0,0.9999999999999999,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.06086956521739131,0.6666666666666666,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.25,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.75,1.0,0.0,1.0,1.0,0.6666666666666667,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.3529411764705882,0.13013698630136983,0.03801911706279651,0.641975308641975,0.7402597402597402,0.41061755146262197,0.2898550724637681,0.6666666666666665,0.5,0.9565217391304355,0.9166666666666643,0.0,0.0,0.0,0.1643835616438356,0.06284779050736498,1.0,0.09407985314364387,0.3050847457627119,0.0,0.19593067068575737,0.0,0.0,0.5,0.5,0.375,0.3333333333333333,0.33333333333333337,0.25,0.4,0.2688172043010753,0.0702247191011236,0.0,0.0,0.0,0.0,0.6363636363636364,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.043478260869565216,1.0,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.5,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.75,1.0,0.0,1.0,1.0,0.6666666666666667,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
